Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Ramirez, Luis S.",26:53,3,5,60%,1,1,100%,2,2,100%,0,1,1,4,3,2,1,0,11
"Efejuku-Rose, Weyinmi",34:07,5,8,63%,1,1,100%,2,4,50%,1,5,6,5,0,1,0,1,15
"Jimenez, Giovanni",14:18,1,3,33%,1,1,100%,2,2,100%,1,0,1,2,3,0,0,0,7
"Ortiz, Andres",20:18,3,4,75%,0,1,0%,1,2,50%,2,3,5,2,4,0,0,0,7
"Cotto, Rubén",13:50,0,0,0%,1,2,50%,2,2,100%,0,0,0,0,0,2,0,0,5
"Rivera, Carlos Rubén",23:52,1,2,50%,1,2,50%,3,3,100%,0,4,4,1,3,0,0,1,8
"Smith, Donta",35:09,6,10,60%,1,5,20%,1,2,50%,4,5,9,2,1,2,2,1,16
"O'Bryant, Patrick",17:46,5,13,38%,0,0,0%,2,2,100%,4,3,7,3,0,0,1,3,12
"Valencia, Florentino",13:44,3,6,50%,0,0,0%,0,0,0%,2,1,3,0,1,1,2,0,6
Totals:,,27,51,53%,6,13,46%,15,19,79%,14,22,36,19,15,8,6,6,87
