Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Robinson, Thomas",30:44,8,17,47%,0,0,0%,3,6,50%,2,7,9,1,3,3,0,0,19
"Colón, Benjamín",8:50,1,2,50%,0,0,0%,1,1,100%,3,1,4,1,1,0,0,0,3
"Manderson, Isaiah",5:38,1,3,33%,0,1,0%,0,0,0%,0,1,1,0,1,0,0,0,2
"Lynch, J.R.",7:32,0,1,0%,0,0,0%,0,0,0%,0,1,1,0,1,0,0,0,0
"Rivera, Filiberto",22:27,2,5,40%,1,2,50%,1,1,100%,1,4,5,3,0,0,1,0,8
"Sosa, Isaac",33:47,0,4,0%,4,6,67%,6,7,86%,1,3,4,2,0,0,0,0,18
"Bishop, Tony",33:03,6,8,75%,0,3,0%,0,1,0%,5,4,9,0,3,1,0,2,12
"Cunningham, Dante",28:20,3,7,43%,1,4,25%,2,4,50%,4,5,9,0,3,1,2,1,11
"Barea, José Juan",29:39,2,4,50%,2,7,29%,3,4,75%,1,4,5,10,1,4,2,0,13
Totals:,,23,51,45%,8,23,35%,16,24,67%,17,30,47,17,13,9,5,3,86
