Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"López, Carlos 'Yao'",22:07,2,5,40%,0,1,0%,2,4,50%,2,4,6,1,3,0,3,0,6
"Sosa, Isaac",29:17,4,8,50%,1,7,14%,0,0,0%,0,2,2,2,0,1,1,0,11
"Browne, Gary",35:31,6,10,60%,0,2,0%,0,0,0%,1,9,10,8,0,4,4,0,12
"Franklin, Alexander",23:33,5,7,71%,0,2,0%,2,2,100%,2,2,4,1,3,0,1,2,12
"Polo, Tyler",3:17,0,0,0%,1,1,100%,0,0,0%,0,0,0,0,2,0,0,0,3
"Cruz, William",4:28,0,0,0%,0,0,0%,0,0,0%,0,2,2,0,1,1,0,0,0
"Graham, Paul",7:22,2,3,67%,0,0,0%,0,0,0%,1,0,1,0,0,0,0,0,4
"Keenan, Justin",34:56,6,9,67%,1,3,33%,3,5,60%,4,2,6,3,3,0,4,1,18
"Ebanks, Devin",36:57,8,17,47%,0,1,0%,5,8,63%,2,1,3,1,1,4,2,0,21
"Branch, Onzie",2:27,1,1,100%,0,0,0%,1,1,100%,0,0,0,0,0,2,2,0,3
Totals:,,34,60,57%,3,17,18%,13,20,65%,12,22,34,16,13,12,17,3,90
