Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Rivas, Juan Ramón",9:09,0,1,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Maura, Kevin 'K.J.'",1:16,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Abreu, Álex",30:08,1,5,20%,3,3,100%,3,7,43%,1,1,2,7,2,2,0,0,14
"Rodríguez, Jonathan",31:51,2,6,33%,3,7,43%,2,2,100%,2,2,4,3,0,0,0,0,15
"Rivera, Filiberto",9:51,2,2,100%,1,1,100%,0,0,0%,0,1,1,2,0,2,0,0,7
"Emory, Carlos",23:23,1,3,33%,1,2,50%,0,0,0%,2,2,4,0,4,0,1,0,5
"Sánchez, Ricardo 'Ricky'",20:16,0,1,0%,0,2,0%,0,0,0%,0,2,2,1,2,0,1,0,0
"Gaston, Chris",26:06,4,10,40%,2,2,100%,0,0,0%,1,6,7,6,0,1,1,0,14
"Lemon, Stedmon",23:28,1,3,33%,2,5,40%,1,2,50%,0,3,3,2,0,0,0,0,9
"Jones, Joseph",24:27,6,9,67%,0,0,0%,5,7,71%,0,7,7,0,3,0,0,0,17
Totals:,,17,40,43%,12,22,55%,11,18,61%,6,24,30,21,11,5,3,0,81
