Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Hinson, Darnell",17:59,1,2,50%,2,4,50%,1,3,33%,1,0,1,1,4,0,2,0,9
"Han, Francis Jonathan",5:26,1,1,100%,0,1,0%,1,2,50%,0,0,0,2,0,0,0,0,3
"Rivera, Jose Luis",5:34,0,0,0%,0,1,0%,0,0,0%,0,2,2,1,1,0,0,0,0
"Rivera, Filiberto",36:07,8,10,80%,3,4,75%,1,1,100%,0,1,1,5,4,4,0,0,26
"Tucker, Alando",37:43,10,17,59%,0,4,0%,8,12,67%,7,7,14,4,4,0,1,0,28
"Pérez, Rafael",37:57,6,11,55%,1,6,17%,9,12,75%,1,4,5,0,4,4,3,1,24
"Crispin, Nathanael",11:05,0,1,0%,0,0,0%,0,0,0%,0,0,0,0,3,0,1,0,0
"Rivas, Luis A.",23:02,1,2,50%,0,0,0%,0,0,0%,2,0,2,0,3,1,0,2,2
"Pruitt, Shaun",25:07,5,11,45%,0,0,0%,1,4,25%,4,3,7,0,4,3,0,1,11
Totals:,,32,55,58%,6,20,30%,21,34,62%,15,17,32,13,27,12,7,4,103
