Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Duran, Cliff",13:48,1,1,100%,1,2,50%,2,2,100%,1,2,3,2,4,1,0,0,7
"Maldonado, Hector Luis",10:14,1,1,100%,0,4,0%,0,0,0%,0,2,2,1,3,1,2,0,2
"Lopez, Christian",8:50,0,0,0%,0,1,0%,2,2,100%,0,1,1,0,2,2,0,0,2
"Suárez, Rasham",22:05,2,4,50%,0,3,0%,0,0,0%,0,0,0,4,0,0,2,0,4
"Ubiles, Edwin",20:57,4,9,44%,1,1,100%,1,4,25%,2,1,3,4,1,3,1,1,12
"Martinez, Jack Michael",22:05,3,8,38%,0,0,0%,0,0,0%,1,5,6,3,2,1,0,0,6
"Morales, Ferdinand",13:31,4,6,67%,0,0,0%,0,0,0%,3,3,6,1,3,0,0,0,8
"Butler, Nathaniel",29:06,3,4,75%,3,3,100%,2,4,50%,2,3,5,2,3,1,0,1,17
"Orozco, William",16:18,3,4,75%,1,2,50%,1,1,100%,2,4,6,0,0,0,1,2,10
"Garcia, Angel 'Piwi'",17:54,5,8,63%,1,1,100%,5,5,100%,2,2,4,2,0,1,1,0,18
"Costner, Brandon",11:10,1,4,25%,3,4,75%,0,0,0%,0,3,3,0,3,1,0,0,11
"Branch, Onzie",13:56,2,6,33%,0,0,0%,0,0,0%,2,0,2,3,0,0,0,0,4
Totals:,,29,55,53%,10,21,48%,13,18,72%,15,26,41,22,21,11,7,4,101
