Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Bocachica, Miguel",0:18,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Galindo, Alex",31:12,5,7,71%,2,10,20%,8,9,89%,1,1,2,0,3,3,1,0,24
"Sosa, Edgar",28:39,7,8,88%,1,4,25%,2,2,100%,1,3,4,3,1,1,0,0,19
"Sánchez, Ricardo 'Ricky'",31:59,1,2,50%,1,6,17%,2,2,100%,1,4,5,3,5,1,0,3,7
"Polo, Tyler",17:22,1,2,50%,0,1,0%,0,0,0%,0,2,2,3,4,1,1,0,2
"Orozco, William",12:24,2,3,67%,0,1,0%,1,2,50%,1,1,2,1,4,0,1,0,5
"Jackson, David 'Mooch'",26:38,3,6,50%,1,5,20%,0,0,0%,0,1,1,2,4,2,1,0,9
"Han, Francis Jonathan",15:49,0,1,0%,0,2,0%,0,0,0%,1,1,2,2,3,0,0,0,0
"Falcon, Alexander",13:35,0,4,0%,0,0,0%,0,0,0%,1,3,4,0,1,0,1,0,0
"Elegar, Frank",22:01,4,6,67%,0,0,0%,8,10,80%,2,5,7,0,3,1,1,1,16
Totals:,,23,39,59%,5,29,17%,21,25,84%,8,21,29,14,28,9,6,4,82
