Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Young, Mike",29:35,3,8,38%,2,2,100%,1,1,100%,1,5,6,4,1,3,0,0,13
"Torres, Andres",10:09,1,2,50%,0,3,0%,0,0,0%,1,1,2,1,2,0,0,0,2
"Duran, Cliff",27:12,2,6,33%,0,3,0%,0,0,0%,1,3,4,7,1,2,1,0,4
"Belardo, Gabriel J.",7:22,0,1,0%,0,0,0%,0,0,0%,0,2,2,0,2,1,0,0,0
"Colon, Gabriel 'Pirulo'",16:09,3,3,100%,0,1,0%,1,1,100%,1,0,1,0,1,1,2,0,7
"Reese, Derek",9:48,0,0,0%,0,0,0%,3,4,75%,1,4,5,0,0,0,0,0,3
"Emory, Carlos",13:07,0,3,0%,1,2,50%,1,2,50%,1,2,3,0,2,0,0,0,4
"Rivera, Carlos Rubén",29:20,1,1,100%,3,6,50%,2,2,100%,0,1,1,3,1,2,4,0,13
"Ruiz, Jared",1:44,0,1,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Ramos, Peter John",24:25,8,9,89%,0,0,0%,4,6,67%,4,4,8,2,3,2,0,0,20
"Vassallo, Ángel Daniel",31:02,5,7,71%,4,7,57%,3,4,75%,0,2,2,2,2,2,0,0,25
Totals:,,23,41,56%,10,24,42%,15,20,75%,10,24,34,19,15,13,7,0,91
