Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Lee, Carmelo Antrone",32:19,2,3,67%,1,5,20%,2,4,50%,2,7,9,5,1,2,1,4,9
"Dalmau, Christian",24:49,1,1,100%,1,4,25%,1,2,50%,0,1,1,4,1,1,1,0,6
"Ayuso, Elias 'Larry'",29:17,2,2,100%,2,4,50%,3,7,43%,0,2,2,3,2,0,1,0,13
"Lisch, Kevin",35:14,4,7,57%,2,4,50%,6,6,100%,0,6,6,4,4,2,2,0,20
"Conklin, Brian",29:36,3,6,50%,0,0,0%,0,2,0%,1,2,3,2,0,1,0,1,6
"Díaz, Jorge Brian",16:47,2,3,67%,1,1,100%,2,2,100%,1,4,5,3,0,2,1,0,9
"Chaney, Richard",4:17,0,2,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,1,0,0
"Perez, Yudniel",7:49,1,2,50%,1,2,50%,1,1,100%,0,0,0,1,1,1,0,0,6
"Glynn, Jordan",19:49,2,4,50%,3,4,75%,2,3,67%,2,0,2,2,3,1,0,0,15
Totals:,,17,30,57%,11,24,46%,17,27,63%,6,22,28,24,12,10,7,5,84
