Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Diaz, Guillermo",24:26,1,3,33%,2,5,40%,1,2,50%,1,1,2,2,1,0,0,2,9
"Maura, Kevin 'K.J.'",33:22,5,5,100%,2,3,67%,0,0,0%,0,0,0,7,2,4,0,0,16
"Clavell, Gilberto",22:28,2,4,50%,1,2,50%,3,3,100%,0,2,2,0,4,4,1,0,10
"Rivera, Filiberto",6:39,0,0,0%,0,0,0%,2,2,100%,0,2,2,2,1,2,0,0,2
"Andújar, Emmanuel 'Emmy'",27:29,3,5,60%,1,2,50%,1,2,50%,2,3,5,4,3,1,2,1,10
"Rodríguez, Jonathan",29:39,1,5,20%,2,6,33%,2,2,100%,0,2,2,1,3,1,2,0,10
"Behanan, Chane",16:14,4,6,67%,1,2,50%,0,0,0%,1,0,1,1,1,1,3,0,11
"Brady, Chris",16:50,3,5,60%,1,3,33%,2,2,100%,0,3,3,0,2,0,0,0,11
"Jones, Joseph",22:53,2,5,40%,0,0,0%,1,2,50%,0,4,4,2,4,1,1,0,5
Totals:,,21,38,55%,10,23,43%,12,15,80%,4,17,21,19,21,14,9,3,84
