Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Major, Renaldo",15:30,2,4,50%,0,0,0%,3,4,75%,0,2,2,0,3,2,0,0,7
"Belardo, Gabriel J.",18:19,3,6,50%,0,1,0%,3,3,100%,1,0,1,2,1,5,0,0,9
"Dalmau, Christian",15:52,3,5,60%,0,4,0%,1,1,100%,0,0,0,1,2,1,3,0,7
"Ayuso, Elias 'Larry'",24:42,1,4,25%,2,7,29%,3,4,75%,0,1,1,3,1,1,2,0,11
"Morales, Ferdinand",8:37,3,5,60%,0,2,0%,0,0,0%,1,0,1,0,0,2,0,0,6
"Graham, Joseph",15:59,5,6,83%,0,0,0%,2,3,67%,0,2,2,0,0,1,0,0,12
"Valdez, Carlos",6:06,2,2,100%,0,0,0%,0,2,0%,1,0,1,0,0,0,0,0,4
"Villegas, Johwen",17:43,1,3,33%,1,2,50%,0,0,0%,0,1,1,0,1,0,0,1,5
"Malpica, Karim",6:06,0,0,0%,0,1,0%,3,4,75%,0,1,1,3,0,1,1,0,3
"Cruz, Alvin",9:11,0,2,0%,0,1,0%,0,0,0%,1,2,3,1,1,1,0,0,0
"Latimer, Antonio",17:21,1,2,50%,0,1,0%,0,0,0%,1,2,3,1,2,1,0,2,2
"Lloreda, José Jaime",20:16,3,4,75%,0,0,0%,0,2,0%,3,5,8,2,3,1,0,1,6
"Alamo, Angel 'Junito'",14:45,1,2,50%,0,1,0%,2,4,50%,1,4,5,0,2,1,2,1,4
"Barbosa, Raymond",4:28,1,2,50%,0,1,0%,0,0,0%,2,0,2,0,1,0,1,0,2
"Narvaez, Manuel Antonio",4:57,0,1,0%,0,0,0%,0,0,0%,2,0,2,0,0,1,0,0,0
Totals:,,26,48,54%,3,21,14%,17,27,63%,13,20,33,13,17,18,9,5,78
