Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"De Jesús, Jezreel",33:36,7,12,58%,0,2,0%,1,1,100%,0,3,3,3,2,0,2,0,15
"Suárez, Rasham",19:47,2,3,67%,2,4,50%,3,4,75%,0,3,3,4,3,1,2,0,13
"Curnell, Tyrone",33:27,4,6,67%,1,5,20%,1,4,25%,2,4,6,7,3,1,1,1,12
"Sanabria, Jorge",0:51,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Caraballo, Jerome",0:04,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Martínez, Wil",22:16,1,4,25%,0,7,0%,0,0,0%,0,0,0,1,1,0,0,0,2
"Rhett, MJ",35:56,7,12,58%,0,0,0%,2,3,67%,4,12,16,2,2,3,0,0,16
"Ruiz, Jared",16:16,1,3,33%,1,2,50%,0,0,0%,2,2,4,2,1,1,0,0,5
"Collier, Devon",37:42,9,13,69%,1,3,33%,4,4,100%,6,4,10,2,4,0,0,1,25
Totals:,,31,53,58%,5,23,22%,11,16,69%,14,28,42,21,16,6,5,2,88
