Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Galindo, Alex",25:59,0,2,0%,1,6,17%,2,2,100%,0,4,4,0,3,2,0,0,5
"Vazquez, Lee",0:04,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Gonzalez, Javier",27:06,2,5,40%,0,3,0%,2,2,100%,0,3,3,9,1,2,1,1,6
"Logan, Dallas",17:12,2,3,67%,0,1,0%,1,2,50%,0,2,2,4,1,2,0,1,5
"Latimer, Antonio",4:15,0,0,0%,0,1,0%,2,2,100%,0,1,1,0,0,0,0,0,2
"Glynn, Jordan",21:37,2,2,100%,0,4,0%,4,6,67%,4,4,8,1,1,0,0,0,8
"Early, Jeff",6:52,0,0,0%,0,0,0%,0,0,0%,0,2,2,0,2,1,0,0,0
"Acosta, Nikko",18:37,4,4,100%,0,0,0%,0,1,0%,0,1,1,0,4,1,0,0,8
"Ayala, Angel",12:07,1,2,50%,0,1,0%,0,2,0%,1,0,1,2,4,0,0,0,2
"Conklin, Brian",35:03,9,15,60%,0,0,0%,4,8,50%,5,8,13,0,3,4,0,2,22
"Mojica, Javier",31,2,4,50%,4,5,80%,4,6,67%,1,3,4,3,4,1,0,0,20
Totals:,,22,37,59%,5,21,24%,19,31,61%,11,28,39,19,23,13,1,4,78
