Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Lebron, Jorge",10:42,0,1,0%,0,0,0%,0,0,0%,0,1,1,1,3,2,0,0,0
"Orta, Raul",19:03,1,2,50%,4,7,57%,0,0,0%,2,1,3,0,3,0,0,0,14
"Venzen, Gilberto",1:17,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Colon, Gabriel 'Pirulo'",22:23,4,6,67%,0,1,0%,1,3,33%,0,4,4,2,1,1,3,0,9
"Brown, Sir Valiant",1:17,0,0,0%,0,1,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Zayas, Hector",4:57,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Meléndez, Ricardo 'Ricky'",37:34,5,9,56%,2,7,29%,6,9,67%,1,5,6,7,2,0,2,0,22
"Collazo, Carlos",0:59,0,1,0%,0,0,0%,0,0,0%,0,0,0,0,1,0,1,0,0
"Villegas, Samuel",36:22,3,6,50%,1,6,17%,4,4,100%,1,1,2,4,2,2,0,0,13
"Townes, Darian",35:45,6,7,86%,0,0,0%,6,10,60%,9,5,14,2,0,2,2,1,18
"Nailon, Lee",29:41,7,12,58%,0,2,0%,4,4,100%,2,5,7,0,3,5,2,2,18
Totals:,,26,44,59%,7,24,29%,21,30,70%,15,22,37,16,15,12,10,3,94
