Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Santos, KJ",24:17,1,2,50%,0,1,0%,4,5,80%,2,2,4,3,2,2,0,0,6
"Rodriguez, Jose G.",33:04,2,3,67%,2,3,67%,6,6,100%,1,5,6,2,1,3,1,1,16
"Daniels, Will",20:20,6,12,50%,0,3,0%,1,1,100%,0,2,2,0,2,1,1,0,13
"Howard, Jordan",29:44,4,6,67%,1,6,17%,0,0,0%,2,2,4,5,1,4,1,0,11
"Belardo, Gabriel J.",17:43,1,4,25%,0,0,0%,0,0,0%,0,1,1,4,1,0,0,0,2
"Penn, Kleon",13:21,2,3,67%,0,0,0%,0,0,0%,2,0,2,0,2,0,0,3,4
"Piñeiro, Juan Pablo",14:56,4,6,67%,0,0,0%,0,0,0%,2,0,2,3,0,2,1,0,8
"Fillyaw, Marcus",12:11,0,1,0%,1,3,33%,0,0,0%,0,3,3,3,1,2,1,0,3
"McCauley, Ben",34:24,5,6,83%,2,4,50%,1,3,33%,4,5,9,2,3,3,0,0,17
Totals:,,25,43,58%,6,20,30%,12,15,80%,13,20,33,22,13,17,5,4,80
