Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Diaz, Guillermo",36:46,5,7,71%,1,3,33%,0,0,0%,0,5,5,2,2,1,1,0,13
"Alamo, Angel 'Junito'",25,6,10,60%,1,3,33%,0,0,0%,0,5,5,2,5,2,0,1,15
"Garcia, Leandro",35:35,7,10,70%,1,6,17%,8,8,100%,1,2,3,4,1,2,3,0,25
"Phelps, Eugene",21:55,2,4,50%,0,0,0%,0,0,0%,1,2,3,0,5,0,2,0,4
"Hodge Jr., Walter",38:23,6,10,60%,2,3,67%,6,8,75%,0,1,1,8,2,3,4,0,24
"Cortes, David",23:38,5,6,83%,2,5,40%,2,2,100%,3,2,5,0,3,0,0,0,18
"Cruz, Alvin",3:15,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Siler, Garret",13:11,3,5,60%,0,0,0%,0,0,0%,1,4,5,0,5,2,0,0,6
"O'Bryant, Orin",2:12,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,1,0
Totals:,,34,52,65%,7,20,35%,16,18,89%,6,21,27,16,23,10,10,2,105
