Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Pena, Antonio",26:56,4,6,67%,2,4,50%,4,5,80%,0,5,5,3,3,3,0,0,18
"Rosas, Samuel",12:22,1,3,33%,1,1,100%,2,3,67%,1,0,1,1,2,1,1,0,7
"Hinson, Darnell",23:57,1,1,100%,2,7,29%,2,2,100%,1,0,1,2,3,1,0,1,10
"Lee, Malcolm",31,5,9,56%,1,2,50%,4,4,100%,1,5,6,5,4,2,0,0,17
"Colón, Benjamín",11:14,0,1,0%,0,1,0%,2,2,100%,0,1,1,1,3,0,1,1,2
"Carmona, Alejandro 'Bimbo'",28:13,8,12,67%,0,0,0%,0,0,0%,1,9,10,3,1,2,2,0,16
"Piñeiro, Juan Pablo",6:06,1,2,50%,0,0,0%,0,0,0%,0,1,1,0,1,0,0,0,2
"Kendall, Levon",26:41,2,6,33%,0,1,0%,1,2,50%,2,6,8,4,3,2,0,1,5
"Strong, Carlos",18:19,0,2,0%,1,4,25%,0,0,0%,1,3,4,1,2,0,0,0,3
"Penn, Kleon",15:07,2,4,50%,0,0,0%,0,1,0%,1,1,2,2,1,1,0,0,4
Totals:,,24,46,52%,7,20,35%,15,19,79%,8,31,39,22,23,12,4,3,84
