Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Clark, Earl",27:45,2,6,33%,2,5,40%,1,2,50%,1,3,4,1,1,2,1,0,11
"Maura, Kevin 'K.J.'",14:40,1,1,100%,1,1,100%,2,2,100%,0,0,0,1,0,0,0,0,7
"Abreu, Álex",28:06,3,6,50%,3,6,50%,1,1,100%,1,1,2,7,3,0,1,0,16
"Gandia, Ivan",20:48,1,2,50%,0,7,0%,1,2,50%,1,2,3,1,1,2,0,0,3
"Andújar, Emmanuel 'Emmy'",35:33,1,6,17%,0,2,0%,2,4,50%,1,0,1,4,2,3,1,0,4
"Burgos, Jeffrey Daniel",9:31,1,1,100%,0,0,0%,0,0,0%,2,1,3,1,2,0,0,0,2
"Jefferson, Davon",32:51,12,14,86%,0,0,0%,4,8,50%,2,4,6,1,2,1,2,0,28
"Ortiz, Eric",1:54,1,2,50%,0,0,0%,2,3,67%,0,1,1,0,1,0,0,0,4
"Brady, Chris",9:53,0,2,0%,1,2,50%,0,0,0%,2,0,2,2,1,0,0,0,3
"Camper Jr, Manuel",18:59,0,0,0%,1,4,25%,1,2,50%,0,3,3,0,2,0,0,0,4
Totals:,,22,40,55%,8,27,30%,14,24,58%,10,15,25,18,15,8,5,0,82
