Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Jourdon, Keenan",27:25,4,6,67%,0,1,0%,0,0,0%,2,3,5,3,5,0,1,0,8
"Ramirez, Luis S.",13:10,1,2,50%,0,1,0%,1,4,25%,0,0,0,5,1,1,0,0,3
"Maye, James",32:19,5,8,63%,3,7,43%,4,4,100%,0,8,8,3,4,5,1,0,23
"Sanchez, Kennel",22:58,3,4,75%,1,4,25%,5,6,83%,0,2,2,0,5,0,2,0,14
"Quiñones, Joel",3:10,0,0,0%,0,1,0%,1,2,50%,0,0,0,0,0,0,0,0,1
"Rosa, Angel R.",7:07,1,2,50%,2,2,100%,0,0,0%,1,0,1,0,0,1,0,0,8
"Graham, Paul",32:36,3,4,75%,0,1,0%,0,0,0%,0,2,2,5,2,3,1,0,6
"Lopez, Ivan",23:04,4,11,36%,0,0,0%,0,1,0%,1,1,2,1,2,1,0,0,8
"Langhi, Dan",38:11,4,4,100%,2,5,40%,4,4,100%,2,11,13,0,4,4,0,0,18
Totals:,,25,41,61%,8,22,36%,15,21,71%,6,27,33,17,23,15,5,0,89
