Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Mac, Sheldon",32:57,7,12,58%,0,1,0%,11,16,69%,1,4,5,3,1,3,2,0,25
"Conditt IV, George",23:56,2,7,29%,2,2,100%,1,2,50%,1,3,4,0,3,3,0,2,11
"García, Jonathan",10:34,0,3,0%,0,1,0%,0,0,0%,1,0,1,1,2,0,1,0,0
"Ortiz, Jose",9:25,0,0,0%,0,0,0%,2,2,100%,0,1,1,0,0,0,0,0,2
"Aminu, Alade",31:39,4,10,40%,0,0,0%,2,2,100%,5,6,11,0,0,2,0,1,10
"Guitián, José",24:21,0,0,0%,3,5,60%,3,3,100%,0,7,7,0,1,0,0,0,12
"Cruz, Jesus",15:45,2,5,40%,0,1,0%,0,0,0%,1,2,3,0,2,1,0,0,4
"Franklin, Alexander",21:57,4,6,67%,1,2,50%,0,1,0%,1,3,4,4,5,1,2,0,11
"Waters, Tremont",29:26,4,7,57%,0,4,0%,2,4,50%,1,2,3,9,3,4,2,0,10
Totals:,,23,50,46%,6,16,38%,21,30,70%,11,28,39,17,17,14,7,3,85
