Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Alvarado, Omar J.",16:36,0,2,0%,2,5,40%,0,0,0%,0,0,0,2,2,0,1,0,6
"Pagan, Wilfredo",23:24,1,4,25%,1,3,33%,1,2,50%,0,5,5,2,3,0,1,0,6
"Cruz, Rafael 'Pachy'",1:33,0,0,0%,0,0,0%,0,0,0%,1,0,1,1,3,0,0,0,0
"Rivera, Raul",1:12,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,0,0
"Cortes, David",24:16,3,7,43%,0,3,0%,0,0,0%,0,0,0,2,1,2,2,0,6
"Rosa, Angel R.",1:12,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,1,0,0,0
"Pinnock, Danilo",36:19,5,15,33%,3,5,60%,5,6,83%,1,3,4,1,1,2,3,2,24
"Rivera, Carlos Rubén",24:27,1,3,33%,1,4,25%,0,0,0%,1,2,3,0,4,1,2,1,5
"Figueroa, Angel 'Buster'",35:04,6,14,43%,1,5,20%,10,13,77%,2,9,11,5,2,1,2,1,25
"Aubry, Jeffrion",35:57,3,6,50%,0,0,0%,2,2,100%,6,8,14,1,3,0,1,2,8
Totals:,,19,51,37%,8,25,32%,18,23,78%,11,27,38,14,20,7,12,6,80
