Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"De Jesús, Jezreel",33:34,5,10,50%,5,6,83%,1,1,100%,2,3,5,8,2,7,2,0,26
"Rosario, Mike",26:13,2,3,67%,2,7,29%,0,0,0%,0,2,2,2,1,0,1,0,10
"Colon, Jatsiel",1:14,0,0,0%,0,0,0%,0,0,0%,0,1,1,0,0,0,0,0,0
"Erans, Ricardo",3:26,1,1,100%,0,0,0%,0,0,0%,1,0,1,0,0,0,0,0,2
"Lee, Marcus",29:37,7,9,78%,0,0,0%,2,4,50%,4,5,9,3,1,2,0,1,16
"Omot, Anunwa",28:07,4,6,67%,2,2,100%,8,8,100%,1,2,3,5,1,3,1,1,22
"Negron, Christian M",10:20,1,1,100%,0,0,0%,1,1,100%,0,5,5,1,1,0,0,0,3
"López, Carlos 'Yao'",6:03,1,1,100%,0,0,0%,0,0,0%,0,1,1,0,2,1,0,1,2
"López, Luis",16:47,2,2,100%,1,4,25%,3,3,100%,2,2,4,2,2,1,2,0,10
"Rivera, Carlos Rubén",14:08,0,1,0%,0,4,0%,0,0,0%,0,2,2,2,1,0,0,0,0
"Murphy, Jordan",24:55,2,6,33%,5,7,71%,0,0,0%,1,2,3,3,0,0,3,1,19
"Vassallo, Ángel Daniel",2:10,0,0,0%,0,0,0%,0,0,0%,0,0,0,1,1,0,0,0,0
"Ocasio, Jonathan",3:26,0,0,0%,0,2,0%,0,0,0%,0,0,0,1,1,0,0,0,0
Totals:,,25,40,63%,15,32,47%,15,17,88%,11,25,36,28,13,14,9,4,110
