Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Rodriguez, Erick",31:41,1,2,50%,0,3,0%,0,0,0%,1,3,4,3,3,1,0,0,2
"Western, Franklin",26:25,9,12,75%,0,0,0%,2,2,100%,1,1,2,1,0,1,0,0,20
"Dalmau, Christian",30,1,6,17%,3,8,38%,5,5,100%,1,2,3,5,5,5,2,0,16
"Valenzuela, Hector",6:09,0,1,0%,0,0,0%,1,2,50%,0,3,3,0,1,0,0,0,1
"Wilson, Monty",36:31,4,7,57%,0,1,0%,4,5,80%,1,6,7,4,2,3,2,0,12
"Smith, Jabari",33:36,5,6,83%,2,4,50%,1,2,50%,2,8,10,1,1,1,0,0,17
"Mojica, Javier",20:56,0,3,0%,0,1,0%,0,0,0%,0,3,3,0,1,2,0,0,0
"Santiago, Orlando",14:42,4,4,100%,0,2,0%,2,2,100%,0,0,0,2,1,1,1,0,10
Totals:,,24,41,59%,5,19,26%,15,18,83%,6,26,32,16,14,14,5,0,78
