Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"García, Jonathan",24:43,2,2,100%,2,4,50%,2,3,67%,0,2,2,4,2,1,0,0,12
"Alvarado, Omar J.",20:45,2,3,67%,2,3,67%,3,5,60%,0,2,2,2,1,2,1,0,13
"Brown, Gilbert",28:59,6,11,55%,1,2,50%,7,7,100%,0,1,1,4,3,2,1,0,22
"Gonzalez, Javier",17:46,1,1,100%,1,2,50%,0,0,0%,0,2,2,4,2,2,0,0,5
"Lopez, Jose Enrique",12:12,0,2,0%,1,1,100%,0,0,0%,1,1,2,0,2,1,0,0,3
"Alonzo, Noe",29:58,2,4,50%,2,3,67%,2,2,100%,1,5,6,3,1,3,0,0,12
"Erazo, Armando",7:33,1,2,50%,0,1,0%,0,0,0%,0,0,0,3,0,0,1,0,2
"Valenzuela, Hector",34:10,9,13,69%,0,1,0%,6,7,86%,1,5,6,2,1,1,0,0,24
"Penn, Kleon",21:32,5,6,83%,0,0,0%,3,4,75%,3,4,7,2,1,2,0,3,13
"Febres, Arnaldo",2:22,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,1,0,1,0,0
Totals:,,28,44,64%,9,17,53%,23,28,82%,6,22,28,24,14,14,4,3,106
