Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Colón, Benjamín",13:10,0,0,0%,0,0,0%,2,2,100%,3,2,5,2,0,0,0,2,2
"Gonzalez, Javier",31:27,3,6,50%,2,2,100%,2,4,50%,0,1,1,5,2,2,1,1,14
"Ledo, Ricardo",32:01,7,11,64%,2,9,22%,4,4,100%,4,5,9,9,1,1,1,0,24
"Williams, Devin",31:54,10,11,91%,0,0,0%,11,13,85%,5,6,11,4,3,6,3,0,31
"Morales, Ferdinand",2:10,0,1,0%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,0,0
"Carattini, Víctor",17:45,1,2,50%,0,2,0%,2,2,100%,2,0,2,1,2,2,2,0,4
"Galindo, Alex",11:33,1,1,100%,2,6,33%,0,0,0%,0,0,0,0,1,1,0,0,8
"Negron, Alexis J.",1:52,0,0,0%,1,1,100%,0,0,0%,0,0,0,0,0,0,1,0,3
"Romero, Ismael",27:17,7,8,88%,0,0,0%,2,4,50%,1,6,7,2,3,2,2,0,16
"Soto, Christian A.",7:17,0,1,0%,0,0,0%,0,0,0%,1,0,1,0,1,0,0,0,0
"Mojica, Javier",23:27,0,3,0%,3,4,75%,1,1,100%,2,2,4,0,4,3,0,0,10
Totals:,,29,44,66%,10,24,42%,24,30,80%,18,22,40,23,18,17,10,3,112
