Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Ayuso, Elias 'Larry'",31:41,4,9,44%,2,6,33%,1,2,50%,0,2,2,2,1,2,0,0,15
"Berdiel, Miguel 'Ali'",25:42,4,7,57%,0,1,0%,2,4,50%,2,6,8,8,2,2,2,1,10
"Sánchez, Ricardo 'Ricky'",28:57,0,4,0%,1,2,50%,0,0,0%,0,5,5,2,2,2,2,1,3
"Rivera, Christian J.",2:59,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,1,0
"Dalmau, Ricardo",31:45,6,10,60%,2,4,50%,5,6,83%,1,1,2,3,2,1,2,1,23
"Apodaca, Rick",24:42,2,4,50%,3,4,75%,1,2,50%,1,4,5,3,4,3,0,0,14
"Gonzalez, Miguel",5:19,1,1,100%,0,0,0%,0,0,0%,2,0,2,0,1,0,0,0,2
"Falcon, Alexander",15:05,5,8,63%,0,0,0%,0,0,0%,2,1,3,2,3,0,0,0,10
"Gonzalez, Christopher",2:59,0,0,0%,1,1,100%,0,0,0%,1,0,1,0,0,0,0,0,3
"Watkins, Jameel",23:03,7,13,54%,0,0,0%,0,1,0%,7,4,11,0,2,2,0,1,14
"Narvaez, Manuel Antonio",7:36,0,1,0%,0,0,0%,1,2,50%,0,2,2,1,0,0,0,0,1
Totals:,,29,57,51%,9,18,50%,10,17,59%,16,25,41,21,17,12,6,5,95
