Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Gaskins, Trevor",32:41,1,2,50%,5,9,56%,4,4,100%,1,4,5,9,3,1,1,0,21
"Belardo, Gabriel J.",22:45,2,7,29%,3,5,60%,0,0,0%,0,2,2,0,2,1,3,0,13
"Galindo, Alex",24:26,5,7,71%,2,5,40%,3,5,60%,0,3,3,3,1,3,0,0,19
"Rivera, Filiberto",34:29,1,3,33%,1,2,50%,0,0,0%,1,4,5,12,0,3,0,0,5
"Figueroa, Angel 'Buster'",14:29,0,1,0%,0,1,0%,6,8,75%,1,2,3,2,2,0,0,1,6
"Moon, Jamario",30:46,4,6,67%,1,7,14%,3,4,75%,2,3,5,1,4,2,1,1,14
"Young, Kevin",34:28,10,14,71%,0,1,0%,1,2,50%,4,2,6,2,4,2,1,1,21
"Valencia, Florentino",5:53,0,1,0%,0,0,0%,0,0,0%,0,1,1,0,0,0,0,0,0
Totals:,,23,41,56%,12,30,40%,17,23,74%,9,21,30,29,16,12,6,3,99
