Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"White, Rodney",21:07,1,5,20%,0,0,0%,3,3,100%,1,4,5,3,0,4,2,1,5
"Ricardo, Osiris",8:53,2,2,100%,0,1,0%,0,0,0%,1,4,5,1,0,0,0,0,4
"Ramirez, Edgardo",5:42,0,0,0%,1,2,50%,0,0,0%,0,2,2,0,1,0,0,0,3
"Rodriguez, Erick",20,2,3,67%,1,6,17%,2,2,100%,0,0,0,3,2,0,3,0,9
"Hatton, Roberto Jose 'Bobby Joe'",20,1,4,25%,0,2,0%,0,0,0%,0,1,1,6,1,3,1,0,2
"Cruz, Rafael 'Pachy'",10,1,2,50%,0,0,0%,1,2,50%,1,0,1,3,1,1,1,0,3
"Rivera, Raul",13:45,2,3,67%,0,0,0%,2,2,100%,1,1,2,0,3,0,0,0,6
"Rosa, Angel R.",13:24,2,3,67%,2,5,40%,0,0,0%,0,6,6,0,1,1,1,1,10
"Jourdon, Keenan",18:13,3,7,43%,1,2,50%,5,5,100%,3,5,8,0,1,1,1,0,14
"Rivera, Carlos Rubén",20,1,2,50%,3,4,75%,0,0,0%,0,4,4,7,2,4,1,0,11
"Figueroa, Angel 'Buster'",30,6,7,86%,1,2,50%,5,5,100%,2,2,4,2,3,3,4,1,20
"Rosario, Karel",18:56,2,4,50%,0,0,0%,0,1,0%,2,5,7,0,2,3,1,0,4
Totals:,,23,42,55%,9,24,38%,18,20,90%,11,34,45,25,17,20,15,3,91
