Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Mercurius, Dinero",2:25,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"García, Jonathan",29:57,2,2,100%,5,8,63%,2,2,100%,0,2,2,8,1,3,2,0,21
"Manderson, Isaiah",6:09,1,4,25%,0,0,0%,0,0,0%,0,1,1,0,1,0,0,0,2
"Reyes, Justin",30:56,5,10,50%,1,5,20%,2,2,100%,3,5,8,3,4,2,2,2,15
"Barham, Marcus",4:56,0,0,0%,0,0,0%,0,0,0%,0,1,1,0,2,0,0,0,0
"Basabe, Melsahn",17:52,2,2,100%,0,0,0%,0,1,0%,0,4,4,0,3,1,0,0,4
"Pizarro, Christian Jomar",16:24,2,3,67%,1,3,33%,0,0,0%,0,0,0,1,4,3,0,0,7
"Bruesewitz, Michael J.",30:11,0,1,0%,4,10,40%,0,0,0%,0,5,5,3,4,1,0,0,12
"Matías, Ángel L.",23:56,3,4,75%,1,3,33%,4,4,100%,0,3,3,1,3,1,0,0,13
"Harris, Mike",37:14,6,7,86%,0,1,0%,1,2,50%,2,6,8,2,3,0,0,0,13
Totals:,,21,33,64%,12,30,40%,9,11,82%,5,27,32,18,25,11,4,2,87
