Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Verdejo, Jesus",8:37,1,1,100%,0,0,0%,1,4,25%,0,2,2,0,1,0,0,0,3
"Rosas, Samuel",10,1,3,33%,1,1,100%,2,4,50%,0,1,1,0,1,1,1,0,7
"Bruton, C.J.",30,2,2,100%,1,6,17%,3,4,75%,2,4,6,7,1,4,1,0,10
"Alamo, Angel 'Junito'",11:28,2,6,33%,0,0,0%,0,0,0%,1,5,6,1,1,0,0,0,4
"Huertas, David",31:23,3,7,43%,3,12,25%,6,6,100%,1,7,8,0,3,3,0,0,21
"Ramos, Peter John",32:30,9,13,69%,0,0,0%,5,6,83%,4,7,11,1,2,3,0,1,23
"Stevenson, Greg",30:31,2,5,40%,2,2,100%,1,1,100%,3,4,7,4,5,0,1,1,11
"Redhage, Shawn",38:01,12,15,80%,0,3,0%,4,5,80%,2,3,5,6,4,2,1,1,28
"Lockhart, Ian",7:30,0,0,0%,0,0,0%,0,0,0%,1,3,4,1,1,0,0,0,0
Totals:,,32,52,62%,7,24,29%,22,30,73%,14,36,50,20,19,13,4,3,107
