Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Diaz, Guillermo",24:15,4,5,80%,1,5,20%,2,5,40%,3,2,5,2,0,0,0,0,13
"Allende, Leandro",4:37,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Clark, Earl",36:11,7,12,58%,4,5,80%,0,0,0%,2,5,7,3,2,2,4,2,26
"Maura, Kevin 'K.J.'",11:04,0,1,0%,2,4,50%,0,0,0%,0,1,1,0,0,2,0,0,6
"Abreu, Álex",25:49,3,5,60%,1,5,20%,6,6,100%,0,0,0,4,1,3,0,0,15
"Ralat, Antonio",13:43,1,2,50%,0,2,0%,0,0,0%,1,2,3,2,1,0,0,0,2
"Gandia, Ivan",16:38,0,1,0%,1,5,20%,0,0,0%,1,1,2,1,3,1,0,0,3
"Andújar, Emmanuel 'Emmy'",23:54,0,1,0%,0,0,0%,0,0,0%,0,1,1,2,1,0,0,0,0
"Burgos, Jeffrey Daniel",3:49,0,1,0%,0,0,0%,0,0,0%,0,0,0,1,0,0,0,0,0
"Jefferson, Davon",35:43,6,12,50%,0,0,0%,2,3,67%,1,8,9,3,4,1,0,1,14
"Brady, Chris",4:17,0,1,0%,0,0,0%,0,0,0%,0,0,0,1,1,1,0,0,0
Totals:,,21,41,51%,9,26,35%,10,14,71%,8,20,28,19,13,10,4,3,79
