Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Brown, Gilbert",36:26,5,9,56%,1,3,33%,5,6,83%,0,3,3,2,0,2,2,1,18
"Leon, Nick",5:36,1,3,33%,0,0,0%,0,0,0%,0,1,1,0,2,1,0,0,2
"Horne, Jamelle",23:21,3,6,50%,0,3,0%,0,0,0%,1,3,4,0,4,2,1,0,6
"Carmona, Alejandro 'Bimbo'",34:56,7,13,54%,0,1,0%,1,2,50%,2,8,10,1,3,1,1,0,15
"Clemente, Denis",34:24,4,5,80%,7,11,64%,2,3,67%,0,2,2,8,2,2,0,0,31
"Lopez, Jose Enrique",1:14,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Estwick, Alberto",8:38,0,0,0%,0,0,0%,0,0,0%,0,1,1,0,0,0,0,0,0
"Keenan, Justin",22:33,3,6,50%,0,2,0%,3,6,50%,4,8,12,1,2,1,0,0,9
"Valenzuela, Hector",20:10,2,4,50%,0,0,0%,0,0,0%,1,3,4,1,3,1,0,1,4
"Penn, Kleon",12:42,1,1,100%,0,0,0%,0,0,0%,0,5,5,0,1,1,0,1,2
Totals:,,26,47,55%,8,20,40%,11,17,65%,8,34,42,13,17,11,4,3,87
