Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Jenkins, Lorenzo",13:21,0,0,0%,2,4,50%,0,0,0%,0,1,1,1,0,1,0,0,6
"Fernández, Tjader",31:56,1,1,100%,3,6,50%,2,2,100%,1,3,4,7,4,0,0,0,13
"Tejada, Lance",21:36,2,5,40%,1,4,25%,0,0,0%,0,2,2,1,1,2,0,0,7
"Santos, Kenneth",17:36,1,3,33%,1,4,25%,0,0,0%,0,2,2,1,4,1,1,0,5
"Morales, Darius",0:16,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Branch, Onzie",34:42,2,5,40%,0,0,0%,2,4,50%,3,4,7,11,0,4,3,0,6
"Villaman, Pedro",0:48,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Aminu, Alade",33:09,9,13,69%,0,0,0%,8,9,89%,3,1,4,1,4,1,2,1,26
"Wheeler, Phillip",5,0,0,0%,0,1,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Fontaine, Isaiah",0:48,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Glover, Jordan",0:48,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Bass, Paris",39:12,8,12,67%,2,6,33%,8,9,89%,2,6,8,5,4,5,2,1,30
"Quinones, Javier A",0:48,0,0,0%,0,1,0%,0,0,0%,0,0,0,0,0,0,0,0,0
Totals:,,23,39,59%,9,26,35%,20,24,83%,9,19,28,27,17,14,8,2,93
