Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Mojica, Sammy",3:27,0,0,0%,0,0,0%,0,0,0%,1,1,2,0,0,0,1,0,0
"Duran, Cliff",13:44,1,2,50%,1,1,100%,0,0,0%,0,1,1,0,5,0,0,0,5
"Davis, Brandon",12:21,1,2,50%,0,2,0%,1,2,50%,0,2,2,0,1,1,0,0,3
"Rodriguez, Angel Daniel",26:30,4,7,57%,1,4,25%,5,5,100%,0,3,3,7,3,4,2,0,16
"Carattini, Víctor",2:37,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Santiago, Jr., Benito",26:31,2,2,100%,3,4,75%,7,8,88%,0,4,4,2,2,1,1,0,20
"Doolittle, Kristian",32:13,0,1,0%,0,2,0%,0,0,0%,0,5,5,6,3,5,1,1,0
"Romero, Ismael",18:55,5,6,83%,0,0,0%,3,3,100%,0,3,3,3,3,1,1,2,13
"Cuascut, Luis D",1:44,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Mojica, Javier",24:36,3,5,60%,1,6,17%,2,2,100%,0,2,2,2,3,1,0,0,11
"Uter, Adrian",31:12,7,11,64%,0,0,0%,0,0,0%,3,4,7,2,3,0,2,0,14
"Cruz, Alvin",6:10,0,0,0%,0,2,0%,0,0,0%,0,1,1,1,0,0,0,0,0
Totals:,,23,36,64%,6,21,29%,18,20,90%,4,26,30,23,23,13,8,3,82
