Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Lee, Carmelo Antrone",23:31,2,2,100%,1,5,20%,0,0,0%,0,2,2,2,2,1,3,2,7
"Cummings, Vonteego",16:51,0,1,0%,0,1,0%,0,0,0%,0,0,0,2,1,0,2,0,0
"García, Jonathan",23:08,3,4,75%,0,0,0%,2,2,100%,1,0,1,3,3,2,1,0,8
"Colón, Alexis 'Bebo'",12:16,0,0,0%,0,1,0%,2,2,100%,6,1,7,2,2,3,2,1,2
"Ubiles, Edwin",33:28,1,4,25%,1,4,25%,3,4,75%,0,5,5,2,1,2,3,2,8
"Efejuku-Rose, Weyinmi",34:36,5,13,38%,1,4,25%,1,2,50%,2,2,4,3,1,2,0,0,14
"Dyer, Alphonse",11:12,1,1,100%,0,0,0%,0,0,0%,1,0,1,1,2,1,0,1,2
"James, Jerome",15:20,5,7,71%,0,0,0%,1,3,33%,1,1,2,1,1,0,0,0,11
"Sánchez, Ricardo 'Ricky'",29:32,5,10,50%,0,2,0%,1,4,25%,1,6,7,2,3,2,0,0,11
Totals:,,22,42,52%,3,17,18%,10,17,59%,12,17,29,18,16,13,11,6,63
