Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Figueroa, Angel 'Buster'",10:51,0,0,0%,1,3,33%,1,2,50%,0,0,0,0,2,0,1,0,4
"Acevedo, Gilberto",5:54,0,1,0%,0,1,0%,0,0,0%,0,0,0,0,1,2,1,0,0
"Trenche, Enrique Alberto",2:43,2,2,100%,0,0,0%,0,0,0%,1,0,1,0,0,0,0,0,4
"Sanabria, Jorge",7:02,0,0,0%,0,0,0%,0,0,0%,0,3,3,0,1,0,0,0,0
"Galindo, Alex",19,0,0,0%,3,5,60%,2,2,100%,0,5,5,0,3,0,1,0,11
"Wilkins, Damien",37:33,5,10,50%,0,2,0%,4,9,44%,2,2,4,2,2,2,0,0,14
"Rivera, Filiberto",33:48,2,3,67%,0,3,0%,5,5,100%,1,7,8,6,0,6,0,0,9
"Strong, Carlos",26:14,2,4,50%,0,2,0%,0,0,0%,2,3,5,1,5,0,1,0,4
"Osby, Romero",37:33,6,12,50%,2,6,33%,0,0,0%,5,1,6,3,2,3,2,2,18
"Parada, Adam",19:18,5,7,71%,0,0,0%,0,0,0%,1,3,4,0,3,1,0,0,10
Totals:,,22,39,56%,6,22,27%,12,18,67%,12,24,36,12,19,14,6,2,74
