Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Duran, Cliff",5:44,0,0,0%,0,3,0%,0,0,0%,0,1,1,3,0,0,1,0,0
"Colon, Gabriel 'Pirulo'",5:07,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,2,0,1,0,0
"Guitián, José",18,0,0,0%,0,2,0%,1,2,50%,1,0,1,1,3,1,0,0,1
"Renfroe, Alex",32:33,2,4,50%,0,5,0%,2,2,100%,1,4,5,4,1,3,3,1,6
"Liz, Víctor",23:27,7,11,64%,1,4,25%,7,12,58%,2,1,3,2,2,3,0,1,24
"Rivera, Carlos Rubén",21:16,0,2,0%,3,5,60%,0,0,0%,0,3,3,3,4,4,0,0,9
"Ubiles, Edwin",9:49,1,3,33%,0,1,0%,0,0,0%,1,1,2,0,0,1,0,0,2
"Ramos, Peter John",20:41,3,4,75%,0,0,0%,1,3,33%,3,8,11,2,1,3,1,0,7
"Vassallo, Ángel Daniel",32:12,3,7,43%,5,10,50%,2,2,100%,1,2,3,5,2,1,2,0,23
"Uter, Adrian",31:06,6,10,60%,0,0,0%,3,4,75%,3,7,10,3,2,1,2,2,15
Totals:,,22,41,54%,9,30,30%,16,25,64%,12,27,39,23,17,17,10,4,87
