Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Alvarado, Omar J.",8:39,0,0,0%,1,4,25%,0,0,0%,1,0,1,1,0,2,0,0,3
"Guzmán, Ánsel",26:57,3,6,50%,0,2,0%,2,4,50%,0,1,1,4,2,3,0,0,8
"Pellot, Jesse",7,1,3,33%,0,1,0%,0,0,0%,0,0,0,0,0,0,0,0,2
"Abraham, Ryann",13:02,1,2,50%,0,1,0%,0,0,0%,1,0,1,3,1,0,1,0,2
"Barbosa, Raymond",22:36,0,1,0%,2,3,67%,1,2,50%,3,3,6,4,2,1,3,0,7
"Shannon, Terrence",40,8,14,57%,2,2,100%,5,6,83%,2,5,7,0,1,3,2,2,27
"Garcia, Angel 'Piwi'",16:59,2,6,33%,0,3,0%,3,4,75%,2,3,5,2,2,1,1,0,7
"Mojica, Javier",33:22,4,10,40%,1,2,50%,0,0,0%,0,7,7,1,2,1,3,1,11
"Ebi, Ndudu",31:20,5,8,63%,0,0,0%,0,0,0%,2,6,8,2,1,2,0,1,10
Totals:,,24,50,48%,6,18,33%,11,16,69%,11,25,36,17,11,13,10,4,77
