Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Pellot, Jesse",18:58,2,8,25%,1,2,50%,2,4,50%,1,2,3,1,1,0,1,0,9
"Lee, Carmelo Antrone",24:13,2,3,67%,2,5,40%,0,0,0%,0,3,3,1,2,1,1,0,10
"Jimenez, Giovanni",0:04,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"García, Jonathan",23:05,0,1,0%,0,1,0%,1,2,50%,1,0,1,7,2,1,0,0,1
"Mata, Lorenzo",21:13,3,10,30%,0,0,0%,0,0,0%,2,0,2,0,3,0,1,0,6
"Colón, Alexis 'Bebo'",0:04,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Meléndez, Ricardo 'Ricky'",21:05,2,2,100%,3,5,60%,6,6,100%,0,0,0,1,2,1,1,0,19
"Sanders, Thomas",16:54,2,2,100%,0,0,0%,0,0,0%,0,2,2,3,4,1,2,0,4
"Huertas, David",35:47,2,5,40%,3,4,75%,5,6,83%,0,7,7,5,3,3,1,0,18
"Phillip, Darren",38:33,9,18,50%,0,1,0%,4,6,67%,7,9,16,0,3,2,1,0,22
Totals:,,22,49,45%,9,18,50%,18,24,75%,11,23,34,18,20,9,8,0,89
