Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Galindo, Alex",22:56,1,1,100%,0,4,0%,0,0,0%,0,5,5,1,3,0,0,0,2
"Gonzalez, Javier",13:03,2,3,67%,0,2,0%,1,2,50%,0,0,0,0,3,0,0,0,5
"Dalmau, Christian",34:58,9,13,69%,4,5,80%,3,8,38%,0,3,3,3,2,3,2,1,33
"Nunnally, James",35:07,3,7,43%,2,7,29%,2,3,67%,0,6,6,3,2,2,2,0,14
"Santiago, Daniel 'Danny'",28:07,5,8,63%,0,0,0%,0,0,0%,5,4,9,1,1,0,2,0,10
"Aska, Ivan",7:39,0,2,0%,0,0,0%,1,2,50%,0,0,0,0,0,1,1,0,1
"Mojica, Javier",27:51,4,4,100%,0,2,0%,2,2,100%,0,0,0,1,1,2,0,0,10
"Williams, Leon V.",30:15,2,9,22%,0,0,0%,2,2,100%,4,4,8,2,2,0,1,0,6
Totals:,,26,47,55%,6,20,30%,11,19,58%,9,22,31,11,14,8,8,1,81
