Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Diaz, Guillermo",28:56,4,6,67%,1,6,17%,2,2,100%,2,2,4,2,0,1,5,1,13
"Ocasio, Jonathan",12:57,1,3,33%,0,3,0%,0,0,0%,1,3,4,0,2,0,0,1,2
"Allende, Leandro",14:07,1,1,100%,2,3,67%,0,0,0%,0,1,1,0,3,0,0,0,8
"Maura, Kevin 'K.J.'",16:51,0,1,0%,0,1,0%,0,0,0%,0,0,0,3,1,0,1,0,0
"Abreu, Álex",23:09,1,3,33%,2,5,40%,0,0,0%,0,1,1,3,3,1,1,0,8
"Pellot, Emmanuel",1:18,0,0,0%,0,1,0%,0,0,0%,0,1,1,0,0,0,0,0,0
"Rivera, Filiberto",24:01,3,6,50%,0,3,0%,0,0,0%,2,3,5,2,1,1,1,0,6
"Costner, Brandon",25:04,4,6,67%,3,7,43%,2,3,67%,0,5,5,4,4,1,0,0,19
"Garcia, Angel 'Piwi'",16:50,1,2,50%,2,5,40%,0,0,0%,1,5,6,1,3,1,0,1,8
"Jones, Joseph",36:47,2,8,25%,0,2,0%,3,4,75%,1,7,8,1,3,0,3,0,7
Totals:,,17,36,47%,10,36,28%,7,9,78%,7,28,35,16,20,5,11,3,71
