Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Caballero, Angel",1:11,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"García, Jonathan",17:58,1,1,100%,0,1,0%,0,0,0%,0,1,1,4,0,2,0,1,2
"Rosas, Samuel",5:13,0,0,0%,0,1,0%,0,0,0%,0,0,0,0,0,0,0,1,0
"Russell Jr., Walker",22:22,3,7,43%,0,1,0%,1,2,50%,0,2,2,7,2,1,1,1,7
"Jones, Joel",37:59,3,7,43%,1,4,25%,5,7,71%,1,9,10,1,4,1,1,1,14
"Alamo, Angel 'Junito'",10:13,2,4,50%,1,2,50%,1,1,100%,1,0,1,0,2,3,0,1,8
"Huertas, David",36:48,5,8,63%,2,6,33%,3,3,100%,0,2,2,0,3,1,2,1,19
"Nailon, Lee",28:36,10,14,71%,0,0,0%,5,6,83%,3,6,9,0,4,0,0,0,25
"Lockhart, Ian",31:59,2,3,67%,1,4,25%,4,4,100%,0,6,6,0,2,1,3,0,11
"Ricardo, Osiris",7:41,0,0,0%,0,0,0%,0,0,0%,0,1,1,0,3,0,1,0,0
Totals:,,26,44,59%,5,19,26%,19,23,83%,5,27,32,12,20,9,8,6,86
