Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Mendoza, Rigoberto",27:59,3,6,50%,3,6,50%,1,1,100%,2,6,8,7,1,1,1,0,16
"Fernández, Tjader",3:25,0,0,0%,0,1,0%,0,0,0%,0,1,1,1,0,0,0,0,0
"Han, Francis Jonathan",17:49,2,2,100%,0,2,0%,0,0,0%,0,3,3,5,1,0,0,1,4
"Abreu, Álex",18:45,1,2,50%,1,4,25%,0,0,0%,2,3,5,3,2,2,0,1,5
"Santiago, Nathanael",1:55,0,1,0%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,0,0
"Rodríguez, Jonathan",12,0,0,0%,2,5,40%,0,0,0%,0,1,1,0,2,0,0,0,6
"Clavell, Gilberto",28:09,6,10,60%,3,4,75%,1,1,100%,2,1,3,3,2,1,1,0,22
"Hettsheimeir, Rafael",20:10,1,2,50%,2,2,100%,0,0,0%,0,6,6,1,1,1,0,0,8
"Andújar, Emmanuel 'Emmy'",17:49,3,4,75%,1,2,50%,0,0,0%,0,3,3,4,0,0,1,0,9
"Guitián, José",18:45,0,1,0%,2,5,40%,0,0,0%,0,0,0,2,2,1,1,0,6
"Matos, Jorge L.",3:25,0,0,0%,2,3,67%,0,0,0%,0,1,1,0,0,0,0,0,6
"Gaston, Chris",26:18,8,9,89%,1,1,100%,2,3,67%,1,3,4,3,1,0,0,0,21
"Pérez, Owen",3:25,1,1,100%,0,0,0%,0,0,0%,1,0,1,0,0,0,0,0,2
Totals:,,25,38,66%,17,35,49%,4,5,80%,8,28,36,29,13,6,4,2,105
