Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Gonzalez, Javier",27:01,0,1,0%,3,7,43%,0,0,0%,0,0,0,3,3,1,1,0,9
"Rosario, Mike",33:45,4,4,100%,2,10,20%,3,3,100%,1,3,4,3,3,0,2,0,17
"James, Damion",27:13,1,12,8%,2,5,40%,6,6,100%,1,11,12,0,4,2,0,0,14
"Guzmán, Ánsel",14:15,4,5,80%,0,1,0%,3,4,75%,1,0,1,1,2,0,1,0,11
"Hamilton, Kevin",16:59,1,1,100%,0,0,0%,0,0,0%,0,2,2,5,2,2,1,0,2
"Soto, Christian A.",5:59,1,2,50%,0,0,0%,0,0,0%,1,1,2,0,1,0,0,0,2
"Polynice, Eniel",20:22,1,1,100%,0,2,0%,2,2,100%,1,2,3,3,1,1,0,1,4
"Early, Jeff",10:13,2,2,100%,0,1,0%,2,2,100%,0,1,1,1,0,1,1,0,6
"Ayala, Angel",4:08,0,0,0%,0,0,0%,0,0,0%,1,1,2,0,1,0,0,0,0
"Mills, Douglas",0:48,0,0,0%,0,1,0%,0,0,0%,0,0,0,0,1,0,0,0,0
"McCrea, Javon",35,9,13,69%,0,0,0%,4,6,67%,4,4,8,1,3,6,1,2,22
"Gierbolini, Joel",4:11,1,2,50%,0,0,0%,0,0,0%,1,0,1,0,0,0,0,0,2
Totals:,,24,43,56%,7,27,26%,20,23,87%,11,25,36,17,21,13,7,3,89
