Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Viñales, Kyle",33:01,3,7,43%,1,6,17%,0,0,0%,0,1,1,4,2,1,0,0,9
"Hinson, Darnell",36:58,1,1,100%,3,9,33%,0,0,0%,0,3,3,6,2,1,0,0,11
"Wilkins, Damien",40,6,15,40%,2,4,50%,5,6,83%,1,2,3,3,2,1,1,0,23
"Behanan, Chane",37:15,7,11,64%,0,0,0%,5,6,83%,2,9,11,3,4,2,1,0,19
"Fillyaw, Marcus",10,0,1,0%,0,0,0%,0,0,0%,2,0,2,2,1,2,1,0,0
"Sánchez, Ricardo 'Ricky'",26:50,0,0,0%,3,4,75%,0,0,0%,0,2,2,2,3,0,0,1,9
"Nieves, Joel",6:05,0,0,0%,1,1,100%,0,0,0%,0,0,0,0,0,0,0,1,3
"Penn, Kleon",9:48,1,1,100%,0,0,0%,0,1,0%,0,0,0,0,2,0,0,0,2
Totals:,,18,36,50%,10,24,42%,10,13,77%,5,17,22,20,16,7,3,2,76
