Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Wilson, Jamil",31:15,3,5,60%,1,6,17%,1,1,100%,0,1,1,1,2,1,0,3,10
"Gonzalez, Javier",27:54,5,8,63%,2,4,50%,5,5,100%,1,7,8,2,3,0,1,0,21
"Rosario, Mike",28:01,6,9,67%,1,2,50%,2,2,100%,2,4,6,4,3,2,0,0,17
"James, Damion",36:44,5,16,31%,2,4,50%,7,9,78%,4,7,11,9,3,2,1,2,23
"Guzmán, Ánsel",13:05,1,1,100%,0,2,0%,0,0,0%,0,1,1,3,0,1,1,0,2
"Soto, Christian A.",8:36,1,1,100%,0,0,0%,0,0,0%,0,0,0,0,2,0,0,0,2
"Early, Jeff",0:38,0,1,0%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,0,0
"Acosta, Nikko",0:38,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Ayala, Angel",3,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Petro, Johan",14:23,0,3,0%,0,0,0%,0,0,0%,3,0,3,1,1,0,0,0,0
"Mills, Douglas",0:38,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Mojica, Javier",35:03,4,7,57%,3,3,100%,1,2,50%,3,5,8,3,2,0,1,0,18
Totals:,,25,51,49%,9,21,43%,16,19,84%,13,25,38,23,17,6,4,5,93
