Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Ramirez, Luis S.",18:55,1,1,100%,0,0,0%,6,8,75%,0,0,0,4,1,1,0,0,8
"Duran, Cliff",23:04,3,5,60%,2,5,40%,2,4,50%,0,2,2,2,1,3,0,0,14
"Morales, Luis Damian",8:19,1,2,50%,0,1,0%,2,4,50%,1,2,3,0,1,2,0,1,4
"Apodaca, Rick",17:06,1,2,50%,2,2,100%,0,1,0%,0,1,1,1,1,1,0,0,8
"Cotto, Rubén",10:59,0,1,0%,1,2,50%,0,0,0%,0,2,2,1,1,1,2,0,3
"Hamilton, Kevin",7:26,0,0,0%,0,1,0%,0,0,0%,0,0,0,5,0,1,3,1,0
"Wafer, Vakeaton",18:29,5,9,56%,3,3,100%,0,0,0%,3,2,5,2,0,1,0,0,19
"Maldonado, Hector Luis",11,2,3,67%,1,1,100%,0,0,0%,0,2,2,0,2,1,0,0,7
"Wilkins, Damien",7:26,2,5,40%,0,1,0%,2,2,100%,0,1,1,0,0,1,0,0,6
"Mitchell, Markus",19:34,0,1,0%,0,0,0%,0,0,0%,0,2,2,0,3,3,1,0,0
"Gaston, Chris",33:14,7,15,47%,0,0,0%,6,7,86%,3,9,12,2,5,4,1,3,20
"Aubry, Jeffrion",4:45,1,1,100%,0,0,0%,0,0,0%,1,1,2,1,1,0,2,0,2
"Phillip, Darren",19:37,2,5,40%,0,0,0%,2,2,100%,3,4,7,2,3,1,0,0,6
Totals:,,25,50,50%,9,16,56%,20,28,71%,11,28,39,20,19,20,9,5,97
