Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"López, Carlos 'Yao'",13:59,1,4,25%,0,0,0%,0,0,0%,1,1,2,1,2,0,1,1,2
"Martinez, Carlos",11:06,1,2,50%,0,1,0%,0,0,0%,0,2,2,1,3,0,1,0,2
"Cordero, Esteban",12:22,1,2,50%,0,0,0%,0,0,0%,0,5,5,3,1,0,2,1,2
"Sosa, Isaac",17:47,2,2,100%,2,5,40%,0,0,0%,0,2,2,1,1,1,0,0,10
"Browne, Gary",20:01,1,3,33%,1,2,50%,1,2,50%,1,5,6,10,1,1,1,0,6
"Ruiz, Gabriel",2:29,1,1,100%,0,0,0%,0,0,0%,1,0,1,0,2,0,0,0,2
"Cruz, William",7:36,0,1,0%,0,1,0%,0,0,0%,0,1,1,0,2,1,0,0,0
"Graham, Paul",28:53,7,8,88%,2,5,40%,3,4,75%,2,1,3,3,2,1,0,0,23
"Keenan, Justin",37:30,3,8,38%,1,4,25%,6,6,100%,5,4,9,1,3,2,0,0,15
"Ebanks, Devin",29:42,10,14,71%,1,2,50%,7,8,88%,0,2,2,2,1,2,2,0,30
"Branch, Onzie",18:30,3,6,50%,0,1,0%,1,3,33%,0,3,3,1,2,1,2,0,7
Totals:,,30,51,59%,7,21,33%,18,23,78%,10,26,36,23,20,9,9,2,99
