Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Rosas, Samuel",7:32,0,0,0%,0,2,0%,0,0,0%,0,2,2,0,0,0,0,0,0
"Brown, Daniel 'Dee'",32:28,4,7,57%,5,6,83%,2,3,67%,0,2,2,5,3,3,1,0,25
"Apodaca, Rick",23:17,1,2,50%,0,4,0%,3,4,75%,0,3,3,6,1,1,1,0,5
"Jones, Joel",31:33,5,9,56%,0,2,0%,0,0,0%,1,5,6,2,1,3,0,3,10
"Alamo, Angel 'Junito'",21:01,2,7,29%,0,3,0%,1,2,50%,4,2,6,0,2,1,1,1,5
"Huertas, David",27:06,2,3,67%,1,3,33%,4,4,100%,1,1,2,3,1,3,1,0,11
"Meeking, Antonio",17:03,1,5,20%,0,1,0%,3,3,100%,1,3,4,0,2,0,0,2,5
"Ramos, Peter John",33:52,10,14,71%,0,0,0%,3,4,75%,3,6,9,1,4,3,1,0,23
"Lockhart, Ian",6:08,0,0,0%,0,0,0%,0,0,0%,0,1,1,0,2,1,0,0,0
Totals:,,25,47,53%,6,21,29%,16,20,80%,10,25,35,17,16,15,5,6,84
