Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Walker, Blake",37:39,3,8,38%,2,6,33%,2,4,50%,2,1,3,2,4,4,1,0,14
"Ramirez, Luis S.",0:34,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Mercado, Ismael",0:16,1,1,100%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,2
"Rosa, Luis",8:39,0,3,0%,0,0,0%,2,2,100%,1,1,2,0,1,0,0,0,2
"Copeland, Donald",33:06,3,4,75%,3,7,43%,7,7,100%,1,2,3,4,4,4,3,0,22
"Ruiz, Gabriel",6:45,1,1,100%,0,0,0%,2,2,100%,1,2,3,0,0,0,0,0,4
"Andino, Guillermo",3:21,0,0,0%,0,1,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Dyer, Alphonse",30:19,3,4,75%,0,0,0%,0,0,0%,3,7,10,1,4,1,0,2,6
"Villegas, Johwen",38:17,4,8,50%,3,4,75%,0,3,0%,1,3,4,1,0,2,1,1,17
"Wilson, Monty",32:43,6,9,67%,1,3,33%,5,6,83%,2,6,8,1,2,1,1,1,20
"Lassiter, Bryant",8:21,0,0,0%,0,3,0%,2,2,100%,0,0,0,1,1,0,0,0,2
Totals:,,21,38,55%,9,24,38%,20,26,77%,11,22,33,10,16,12,6,4,89
