Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Galindo, Alex",39:37,3,10,30%,2,6,33%,3,5,60%,0,4,4,5,3,3,2,0,15
"Verdejo, Jesus",31:48,5,8,63%,1,2,50%,4,5,80%,0,2,2,1,2,2,2,0,17
"Randolph, Shavlik",29:35,3,9,33%,1,1,100%,7,8,88%,2,4,6,1,3,3,0,2,16
"Soto, Josue",5:46,0,0,0%,1,2,50%,0,0,0%,0,0,0,0,0,0,0,0,3
"Hinson, Darnell",34:19,1,4,25%,1,2,50%,6,8,75%,1,1,2,1,2,2,2,0,11
"Freeman, Rashaun",10:21,1,3,33%,0,0,0%,0,0,0%,2,0,2,1,4,2,0,1,2
"Cotto, Rubén",8:11,0,0,0%,0,1,0%,0,0,0%,0,0,0,0,1,0,2,0,0
"Lopez, Frank",0:25,0,0,0%,0,0,0%,0,0,0%,0,1,1,0,0,0,0,0,0
"Soto, Christian A.",17:44,1,4,25%,0,0,0%,0,1,0%,1,5,6,3,1,0,0,0,2
"Valencia, Florentino",22:08,2,6,33%,0,0,0%,0,0,0%,0,2,2,1,2,2,0,0,4
Totals:,,16,44,36%,6,14,43%,20,27,74%,6,19,25,13,18,14,8,3,70
