Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Sanchez, Kennel",6:14,0,0,0%,0,0,0%,0,0,0%,1,1,2,0,0,0,0,0,0
"Hatton, Roberto Jose 'Bobby Joe'",24:57,3,6,50%,0,2,0%,1,1,100%,1,2,3,4,1,1,0,1,7
"Dalmau, Christian",37,7,13,54%,3,5,60%,7,7,100%,0,3,3,9,1,8,0,0,30
"Lee, Carmelo Antrone",38:03,3,4,75%,1,6,17%,0,0,0%,0,10,10,0,4,1,0,1,9
"Shannon, Terrence",27:56,7,11,64%,0,0,0%,4,6,67%,4,6,10,0,4,4,0,3,18
"Mojica, Javier",36:46,4,5,80%,0,4,0%,2,2,100%,0,8,8,1,3,3,2,0,10
"Lopez, Ivan",5:20,0,0,0%,0,0,0%,2,4,50%,0,0,0,0,0,0,0,1,2
"Traylor, Robert",23:44,2,5,40%,0,0,0%,0,0,0%,0,7,7,1,4,1,0,5,4
Totals:,,26,44,59%,4,17,24%,16,20,80%,6,37,43,15,17,18,2,11,80
