Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Efejuku-Rose, Weyinmi",17:57,1,4,25%,0,1,0%,2,2,100%,0,0,0,0,0,1,1,0,4
"Figueroa, Carlos",3:58,1,3,33%,0,0,0%,0,0,0%,1,0,1,0,0,0,0,0,2
"Rosario, Mike",20:02,2,7,29%,1,3,33%,0,0,0%,1,2,3,3,0,1,0,0,7
"Colon, Gabriel 'Pirulo'",5:46,0,2,0%,0,0,0%,0,0,0%,0,2,2,0,0,1,0,0,0
"De Jesus, Manuel",3:58,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Villegas, Johwen",17:08,1,2,50%,0,4,0%,2,2,100%,0,2,2,2,0,0,0,0,4
"Gaston, Chris",21:24,4,10,40%,0,0,0%,3,4,75%,4,2,6,0,1,0,0,0,11
"Emory, Carlos",15:54,1,2,50%,2,2,100%,2,2,100%,3,1,4,2,1,1,0,0,10
"Rivera, Carlos Rubén",22:45,2,2,100%,1,4,25%,2,3,67%,1,4,5,3,2,2,1,0,9
"Santiago, Eddin",9:47,0,0,0%,1,2,50%,0,0,0%,0,3,3,2,4,0,1,0,3
"Harris, Mike",25:35,5,12,42%,2,7,29%,1,2,50%,5,5,10,2,2,2,0,0,17
"Jimenez, Giovanni",7:27,2,2,100%,1,1,100%,0,0,0%,1,1,2,1,1,1,1,0,7
"Narvaez, Manuel Antonio",5:47,2,5,40%,0,0,0%,0,0,0%,0,0,0,1,1,0,0,0,4
"Siler, Garret",22:25,3,3,100%,0,0,0%,1,4,25%,2,5,7,0,2,0,0,2,7
Totals:,,24,54,44%,8,24,33%,13,19,68%,18,27,45,16,14,9,4,2,85
