Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Mendoza, Rigoberto",27:25,6,8,75%,1,4,25%,1,1,100%,0,4,4,3,3,1,2,0,16
"Holland, John",19:19,3,6,50%,3,6,50%,1,2,50%,2,3,5,2,3,0,1,0,16
"Abreu, Álex",23,1,4,25%,2,4,50%,3,3,100%,0,4,4,7,0,2,2,0,11
"Rodríguez, Jonathan",17:25,0,0,0%,0,3,0%,0,0,0%,1,2,3,0,2,2,0,0,0
"Clavell, Gilberto",19:31,2,5,40%,0,1,0%,0,0,0%,0,1,1,1,0,1,1,0,4
"Rivera, Filiberto",16:59,0,0,0%,3,4,75%,0,0,0%,0,2,2,2,0,1,1,0,9
"Andújar, Emmanuel 'Emmy'",2:05,0,0,0%,0,0,0%,0,0,0%,0,2,2,0,0,0,0,0,0
"Emory, Carlos",18:17,1,3,33%,2,4,50%,0,0,0%,0,2,2,2,0,0,0,0,8
"Sánchez, Ricardo 'Ricky'",8:12,0,0,0%,0,1,0%,0,0,0%,0,1,1,0,0,0,0,0,0
"Gaston, Chris",16:25,2,3,67%,0,1,0%,0,2,0%,1,3,4,1,1,1,1,0,4
"Jones, Joseph",31:17,6,14,43%,0,1,0%,0,0,0%,3,6,9,3,3,0,0,0,12
Totals:,,21,43,49%,11,29,38%,5,8,63%,7,30,37,21,12,8,8,0,80
