Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Jourdon, Keenan",28:50,1,5,20%,0,1,0%,5,6,83%,1,5,6,2,3,5,3,2,7
"Ramirez, Luis S.",14:22,2,5,40%,3,3,100%,1,2,50%,2,1,3,4,1,0,1,0,14
"Maye, James",36:19,2,7,29%,2,4,50%,4,5,80%,1,2,3,1,3,1,2,0,14
"Sanchez, Kennel",19:19,0,1,0%,4,6,67%,0,0,0%,0,1,1,2,4,1,1,0,12
"Carmona, Alejandro 'Bimbo'",36:04,8,13,62%,0,2,0%,2,4,50%,0,8,8,1,1,2,2,0,18
"Baker, Maurice",22:37,2,4,50%,2,4,50%,1,2,50%,0,1,1,6,4,2,3,0,11
"Rosa, Angel R.",16:56,0,1,0%,2,6,33%,0,0,0%,0,3,3,1,3,0,0,2,6
"Graham, Paul",25:33,3,6,50%,0,0,0%,0,0,0%,2,3,5,2,1,3,3,0,6
Totals:,,18,42,43%,13,26,50%,13,19,68%,6,24,30,19,20,14,15,4,88
