Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Garcia, Angel 'Piwi'",21:35,1,3,33%,2,3,67%,2,2,100%,1,5,6,0,1,0,0,2,10
"Cintrón, Raymond",26:43,2,2,100%,2,6,33%,0,0,0%,0,3,3,0,2,0,3,0,10
"Akindele, Jeleel",26:34,1,3,33%,0,0,0%,4,4,100%,2,7,9,2,3,1,0,0,6
"Clemente, Denis",14:42,8,10,80%,3,4,75%,0,0,0%,0,1,1,2,0,1,2,0,25
"Pérez, Rafael",6:29,2,3,67%,1,1,100%,0,0,0%,0,0,0,1,1,0,0,0,7
"Ofoegbu, Ike",25:15,6,9,67%,0,2,0%,4,5,80%,1,0,1,1,2,3,0,0,16
"Villegas, Johwen",16:08,1,2,50%,1,4,25%,0,0,0%,0,2,2,0,1,0,0,0,5
"Pizarro, Christian Jomar",25:17,2,2,100%,2,4,50%,5,9,56%,2,5,7,10,1,3,1,0,15
"Huertas, David",26:47,0,3,0%,2,5,40%,1,2,50%,1,7,8,2,1,1,1,0,7
"Toro, Fabian",3:51,1,1,100%,0,0,0%,0,0,0%,0,1,1,2,0,0,0,0,2
"Rodriguez, Wilfredo 'Willie'",6:34,0,0,0%,1,2,50%,0,0,0%,0,2,2,0,1,1,0,0,3
Totals:,,24,38,63%,14,31,45%,16,22,73%,7,33,40,20,13,10,7,2,106
