Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Ramirez, Luis S.",3:56,0,1,0%,0,0,0%,0,0,0%,0,0,0,1,1,0,0,0,0
"Rodriguez, Erick",32:40,1,3,33%,3,8,38%,0,0,0%,1,3,4,1,0,1,2,0,11
"Jimenez, Giovanni",25:02,2,4,50%,3,3,100%,1,3,33%,0,1,1,3,3,1,0,0,14
"Ramirez, Gabriel",0:50,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Rosa, Angel R.",9:47,0,1,0%,0,1,0%,0,0,0%,0,0,0,1,1,0,0,0,0
"Graham, Paul",8:37,2,4,50%,0,0,0%,0,0,0%,0,2,2,0,0,2,1,0,4
"Rivera, Carlos Rubén",34:58,1,6,17%,3,4,75%,2,2,100%,0,2,2,3,3,1,3,0,13
"Romero, Hector Orlando",34:24,5,8,63%,2,4,50%,2,3,67%,3,11,14,4,1,4,0,0,18
"Valenzuela, Hector",12:16,3,7,43%,0,0,0%,0,0,0%,2,4,6,0,3,4,0,0,6
"Lamizana, Herve",36:24,6,9,67%,2,3,67%,1,2,50%,1,3,4,4,3,0,2,2,19
"Del Valle, Williset",1:06,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
Totals:,,20,43,47%,13,23,57%,6,10,60%,7,26,33,17,15,13,8,2,85
