Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Theodore, Jordan",25:16,3,10,30%,1,2,50%,6,10,60%,1,1,2,0,4,3,1,0,15
"Ayuso, Elias 'Larry'",39:09,2,6,33%,4,6,67%,8,8,100%,0,0,0,3,2,1,0,0,24
"Morales, Ferdinand",1:07,0,1,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Villegas, Johwen",28:08,2,3,67%,3,5,60%,3,3,100%,0,3,3,1,4,2,1,1,16
"Santiago, Daniel 'Danny'",29:21,5,10,50%,0,0,0%,0,0,0%,4,7,11,4,3,2,1,0,10
"Cruz, Alvin",26:30,0,4,0%,3,6,50%,2,2,100%,1,1,2,2,3,0,1,0,11
"Lloreda, José Jaime",32:25,7,11,64%,0,0,0%,5,6,83%,6,7,13,1,5,1,0,0,19
"Alamo, Angel 'Junito'",5:24,0,0,0%,0,0,0%,0,0,0%,0,1,1,1,0,0,0,0,0
"Narvaez, Manuel Antonio",12:35,2,6,33%,0,0,0%,0,2,0%,3,2,5,0,3,1,1,0,4
Totals:,,21,51,41%,11,19,58%,24,31,77%,15,22,37,12,24,10,5,1,99
