Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Lebron, Jorge",5:30,0,0,0%,0,1,0%,0,0,0%,0,0,0,1,1,0,1,0,0
"Orta, Raul",27:02,1,2,50%,2,6,33%,1,2,50%,0,2,2,1,3,2,1,1,9
"Venzen, Gilberto",0:13,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,0,0
"Colon, Gabriel 'Pirulo'",19:43,2,3,67%,0,1,0%,2,3,67%,0,3,3,0,3,3,0,0,6
"Rivera, Emanuel",7:57,0,1,0%,0,0,0%,0,0,0%,0,1,1,0,0,1,0,0,0
"Meléndez, Ricardo 'Ricky'",35:30,3,6,50%,2,9,22%,3,4,75%,0,1,1,2,3,1,0,1,15
"Villegas, Samuel",33:38,2,6,33%,0,4,0%,0,0,0%,1,3,4,5,4,3,1,0,4
"Townes, Darian",38:06,7,17,41%,0,0,0%,0,2,0%,4,7,11,2,1,0,1,6,14
"Nailon, Lee",32:21,11,14,79%,0,0,0%,4,4,100%,6,9,15,1,3,2,0,0,26
Totals:,,26,49,53%,4,21,19%,10,15,67%,11,26,37,12,19,12,4,8,74
