Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Mojica, Sammy",6:07,0,1,0%,0,0,0%,0,0,0%,0,0,0,0,1,0,0,0,0
"Rodriguez, Angel Daniel",37:26,4,13,31%,2,5,40%,4,4,100%,2,8,10,8,1,2,1,0,18
"Carattini, Víctor",4:52,0,1,0%,0,0,0%,0,0,0%,0,0,0,0,0,1,0,0,0
"Santiago, Jr., Benito",30:58,0,1,0%,8,12,67%,0,0,0%,0,6,6,2,3,0,3,1,24
"Romero, Ismael",20:39,2,2,100%,0,0,0%,2,3,67%,2,3,5,2,2,4,0,0,6
"Bruesewitz, Michael J.",29:12,0,1,0%,3,8,38%,0,0,0%,1,3,4,2,3,2,2,0,9
"Mojica, Javier",37:01,6,10,60%,1,5,20%,1,2,50%,1,2,3,3,2,1,1,0,16
"Uter, Adrian",30:09,6,7,86%,0,1,0%,0,0,0%,3,7,10,2,3,3,0,2,12
"Cruz, Alvin",3:36,0,0,0%,0,0,0%,0,0,0%,0,1,1,0,1,0,0,0,0
Totals:,,18,36,50%,14,31,45%,7,9,78%,9,30,39,19,16,13,7,3,85
