Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Hatton, Roberto Jose 'Bobby Joe'",24:18,5,8,63%,3,3,100%,4,4,100%,0,1,1,2,1,3,2,0,23
"Escalera, Carlos",27:50,4,10,40%,0,3,0%,1,1,100%,3,4,7,3,1,0,0,0,9
"Figueroa, Angel 'Buster'",22:33,2,7,29%,1,2,50%,0,0,0%,3,0,3,3,0,3,2,2,7
"Guzmán, Ánsel",15:42,3,5,60%,0,1,0%,0,0,0%,0,0,0,1,0,1,0,0,6
"Maye, James",40,2,8,25%,1,2,50%,5,6,83%,2,5,7,2,1,1,0,0,12
"Rivera, Jorge Luis",7:27,1,2,50%,0,0,0%,0,0,0%,0,1,1,0,0,0,0,0,2
"Burgess, Chris",38:44,5,8,63%,0,0,0%,0,0,0%,3,14,17,1,0,2,0,1,10
"Narvaez, Manuel Antonio",12:10,1,7,14%,0,0,0%,0,0,0%,3,2,5,1,2,2,0,1,2
"Colon, Gabriel 'Pirulo'",11:16,0,2,0%,1,1,100%,3,3,100%,0,2,2,1,1,0,0,0,6
Totals:,,23,57,40%,6,12,50%,13,14,93%,14,29,43,14,6,12,4,4,77
