Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Jenkins, Lorenzo",22:02,1,1,100%,0,2,0%,0,0,0%,1,2,3,0,1,0,0,1,2
"Fernández, Tjader",20,1,1,100%,1,5,20%,0,0,0%,0,2,2,6,0,1,1,0,5
"Santos, Kenneth",20,2,7,29%,0,3,0%,0,0,0%,2,4,6,1,1,0,0,0,4
"Branch, Onzie",18:07,4,7,57%,1,3,33%,0,1,0%,4,2,6,7,0,0,2,0,11
"Villaman, Pedro",6:42,0,3,0%,0,0,0%,0,0,0%,2,1,3,0,0,1,0,0,0
"Aminu, Alade",27:41,11,15,73%,0,0,0%,6,8,75%,1,10,11,1,1,2,1,1,28
"Wheeler, Phillip",33:48,4,8,50%,1,3,33%,3,4,75%,3,4,7,7,1,1,3,0,14
"Matos, Jorge L.",20,2,5,40%,2,5,40%,3,4,75%,1,2,3,2,2,1,1,0,13
"Glover, Jordan",0:52,0,0,0%,0,0,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Bass, Paris",28:55,8,11,73%,2,5,40%,2,3,67%,3,8,11,6,2,3,1,1,24
"Quinones, Javier A",1:53,1,1,100%,0,1,0%,0,0,0%,0,0,0,0,0,0,0,0,2
Totals:,,34,59,58%,7,27,26%,14,20,70%,17,35,52,30,8,9,9,3,103
