Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Suárez, Rasham",15:36,1,2,50%,1,4,25%,2,3,67%,0,0,0,2,2,3,1,0,7
"Duran, Cliff",30:15,4,5,80%,1,3,33%,2,2,100%,1,3,4,6,2,4,1,0,13
"Villafane, Luis",6:24,2,2,100%,0,0,0%,0,0,0%,0,0,0,1,1,0,0,0,4
"Ubiles, Edwin",37:49,5,8,63%,0,5,0%,5,5,100%,2,7,9,5,1,1,1,3,15
"Martinez, Jack Michael",28:47,4,7,57%,2,2,100%,0,0,0%,1,7,8,5,3,2,0,1,14
"Orozco, William",16:39,0,1,0%,2,4,50%,1,2,50%,1,5,6,3,3,1,0,1,7
"Butler, Nathaniel",11:46,1,1,100%,0,0,0%,1,2,50%,0,1,1,0,2,2,0,0,3
"Villegas, Johwen",24:32,1,4,25%,1,2,50%,0,0,0%,0,2,2,3,1,0,1,0,5
"Costner, Brandon",28:08,3,4,75%,4,9,44%,0,0,0%,2,4,6,2,3,4,0,0,18
Totals:,,21,34,62%,11,29,38%,11,14,79%,7,29,36,27,18,17,4,5,86
