Name,Min,M,A,FG%,M,A,3P%,M,A,FT%,O,D,T,AS,PF,TO,ST,BS,PTS
,,,,,,,,,,,,,,,,,,,
"Suárez, Rasham",19:56,0,4,0%,1,3,33%,0,0,0%,0,2,2,4,1,1,1,0,3
"Sanabria, Jorge",2:01,0,0,0%,0,1,0%,0,0,0%,0,0,0,0,0,0,0,0,0
"Fillyaw, Marcus",28:20,1,4,25%,1,1,100%,0,0,0%,1,5,6,4,4,2,0,0,5
"Ramos, Enrique",2:01,0,1,0%,0,0,0%,0,0,0%,0,0,0,0,2,0,0,0,0
"Piñeiro, Juan Pablo",36:09,6,8,75%,1,1,100%,2,5,40%,0,3,3,3,3,2,3,0,17
"Ortiz, Chris",36:28,3,8,38%,1,5,20%,9,10,90%,1,3,4,2,3,1,1,0,18
"Costner, Brandon",35:32,3,9,33%,3,7,43%,11,11,100%,0,10,10,3,1,1,0,1,26
"Penn, Kleon",23:06,6,7,86%,0,0,0%,3,5,60%,1,0,1,0,1,0,2,1,15
"Marrero, DeJuan",16:22,1,3,33%,0,0,0%,0,0,0%,3,2,5,0,4,0,0,0,2
Totals:,,20,44,45%,7,18,39%,25,31,81%,6,25,31,16,19,7,7,2,86
